event_id,ts,symbol,price,volume
3d47bade-3fd6-427d-b207-11deb9c7479d,2026-02-11T07:30:57+00:00,SOLUSDT,26204.428411,1.646283
34b3fd94-5fa1-4e07-b3b3-eff6259154e4,2026-02-11T07:30:14+00:00,XRPUSDT,10397.414082,0.0
6f17ffae-6235-4a27-b89a-0ebe9c55f65a,2026-02-11T07:59:31+00:00,XRPUSDT,10384.327186,2.433455
36bc7dfc-448d-4622-b9e6-d9c751c53276,2026-02-11T07:28:48+00:00,BTCUSDT,57278.673875,2.425528
cc01e0ff-fc86-4d7a-92f5-ebb75ecc3c02,2026-02-11T07:25:44+00:00,SOLUSDT,26231.768138,3.736065
688390b6-75db-4b9f-b8d2-1cd67be99ab6,2026-02-11T07:33:10+00:00,SOLUSDT,26212.280793,2.013196
f14b2c57-de53-4fad-90a6-fbf4b6d40a26,2026-02-11T07:20:49+00:00,ETHUSDT,27673.452356,2.614876
5ce965b1-9227-4db1-91a5-de5ea9c53c04,2026-02-11T07:07:08+00:00,BTCUSDT,57396.11349,2.035943
b0432394-f50e-43de-a7e7-0681d6b16fde,2026-02-11T07:06:28+00:00,BTCUSDT,57403.448045,2.473024
ed45708c-750e-4e49-b6d0-5e83ef17fab3,2026-02-11T07:45:43+00:00,ETHUSDT,27600.259343,2.412408
6ed56612-02a9-4593-9880-8f02b970c010,2026-02-11T07:57:43+00:00,ETHUSDT,27581.800237,2.130818
ad2b2444-7f06-4584-a01b-567c589819ed,2026-02-11T07:39:32+00:00,BTCUSDT,57459.62577,1.830866
af31bec8-eb30-4054-bdce-5165b51aea31,2026-02-11T07:54:54+00:00,BTCUSDT,57482.038738,1.064756
cb092eff-70ea-466d-be96-19c146db9777,2026-02-11T07:43:51+00:00,XRPUSDT,10411.620612,2.314889
139de396-14db-47e7-bbc9-3958a92629fe,2026-02-11T07:59:24+00:00,SOLUSDT,26372.421185,2.492855
daad987a-48ca-4a73-8bfc-a26072810c99,2026-02-11T07:34:26+00:00,SOLUSDT,26195.915882,2.761056
21d9f7d0-c30a-4e12-8961-e1d2716d5d5a,2026-02-11T07:49:48+00:00,SOLUSDT,26179.758904,0.714425
1a55d950-f408-4dfc-af01-d6f81e04c0bc,2026-02-11T07:12:00+00:00,BTCUSDT,57426.40177,4.180543
cd28a89f-d057-4442-8130-44b010f84ac6,2026-02-11T07:04:40+00:00,SOLUSDT,26111.008171,3.205108
a1b87b10-9f8a-4306-9956-8ac887aa6a26,2026-02-11T07:34:51+00:00,SOLUSDT,26220.686141,1.181909
302c04b1-e461-404a-8729-2d9ff1dbf79d,2026-02-11T07:15:43+00:00,XRPUSDT,10418.363577,1.694783
05f7f0ea-6d42-4a3b-882b-ca0a2c5c8e5b,2026-02-11T07:37:08+00:00,SOLUSDT,26173.700005,2.37251
81627b9b-0be8-4c69-93d4-8e7cb3a2d465,2026-02-11T07:57:25+00:00,BTCUSDT,57514.340295,2.955189
06344cc9-c654-49c5-8644-ee25297c70ec,2026-02-11T07:09:21+00:00,SOLUSDT,26084.19749,3.745664
83e8b019-9735-46d0-8e33-17fce2ea9030,2026-02-11T07:05:24+00:00,ETHUSDT,27737.855272,1.354519
3ea8f42a-acf8-4de0-aa40-77f38278a410,2026-02-11T07:06:03+00:00,ETHUSDT,27775.904815,2.162503
9eba6374-4ac3-4dfd-a5c9-efdbab4b91ba,2026-02-11T07:05:38+00:00,XRPUSDT,10430.270391,3.053077
867e88dc-1f08-4c9a-aa35-e98ad868590c,2026-02-11T07:29:45+00:00,XRPUSDT,10402.58035,0.537504
0a439b04-6012-4d02-83ff-4c6a29672842,2026-02-11T07:56:34+00:00,ETHUSDT,27574.829869,2.232431
3b27430b-69f4-4f24-83b8-bae6b6fa8d98,2026-02-11T07:02:27+00:00,BTCUSDT,57469.663102,2.440564
c45672d8-5ef3-4b85-9b37-b2e4935a4c7b,2026-02-11T07:39:39+00:00,SOLUSDT,26100.445153,1.930755
23e60488-ab06-496a-8611-fdc622b92026,2026-02-11T07:51:43+00:00,SOLUSDT,26182.771479,1.560315
738b7bfe-4690-4b37-9389-b0ae8b433daf,2026-02-11T07:44:09+00:00,BTCUSDT,57576.761033,1.455808
f01d348f-0832-4dc3-8b81-bd560a194bf2,2026-02-11T07:02:02+00:00,XRPUSDT,10457.159495,1.365434
a1cf5cc3-6dbd-4c22-ab9b-5848fc47ca84,2026-02-11T07:10:30+00:00,BTCUSDT,57422.181975,2.349367
60b9ef88-269a-437d-9c4b-acbd8e8d9c16,2026-02-11T07:02:06+00:00,SOLUSDT,26145.898486,2.84428
50bf553a-824c-4069-96c4-020c35e31c27,2026-02-11T07:08:52+00:00,SOLUSDT,26087.219885,1.776824
ab4ca073-fc41-4972-b2fc-b50add587ab1,2026-02-11T07:27:46+00:00,BTCUSDT,57268.073771,1.635255
53ddc387-0d47-4933-a7bf-53501074f961,2026-02-11T07:35:56+00:00,BTCUSDT,57290.855327,2.245085
13127cbb-3ab5-4f3d-8650-f98212518cf2,2026-02-11T07:40:55+00:00,XRPUSDT,10407.648624,3.443029
cf5fffae-4772-4693-897a-0ed3fefeef97,2026-02-11T07:59:13+00:00,ETHUSDT,27598.101886,2.360236
6140eebd-e73f-4db4-9b53-eaab78bae968,2026-02-11T07:42:00+00:00,ETHUSDT,27652.025969,1.573982
07c87be1-a1f2-4425-8835-629bd7c421ab,2026-02-11T07:52:37+00:00,SOLUSDT,26190.004876,0.0
bf8387d3-1e8e-4345-aad6-2f0ab657b560,2026-02-11T07:41:49+00:00,XRPUSDT,10409.046616,3.684329
e1ef448e-85dd-428a-a26c-e8739208c3ff,2026-02-11T07:22:26+00:00,SOLUSDT,26197.860491,1.48905
26898997-d07a-4b39-89ec-6bbe742914c3,2026-02-11T07:44:20+00:00,SOLUSDT,26117.476403,0.794671
8cc7c5c7-233b-4414-907d-f8823dec28da,2026-02-11T07:38:06+00:00,SOLUSDT,26161.948617,0.013842
4b6e771c-943d-43d3-93bd-fee1c5f84207,2026-02-11T07:34:22+00:00,ETHUSDT,27673.754325,2.933986
4fdad8e7-e3f3-43ba-97d2-3ca9935eb198,2026-02-11T07:28:19+00:00,SOLUSDT,26154.502097,2.527464
e8256fe1-f68a-4efe-8fae-d6e908d1456e,2026-02-11T07:49:15+00:00,ETHUSDT,27559.326953,3.116545
e11e0d5f-ed77-4694-9b4d-8181b8e019d7,2026-02-11T07:58:33+00:00,ETHUSDT,27585.5896,3.049223
532a733e-c032-42a0-ad99-a20459fcfec6,2026-02-11T07:01:01+00:00,ETHUSDT,27729.634749,0.944229
fc1edd6a-e2b1-4923-adac-5e559ba3fbc2,2026-02-11T07:12:25+00:00,ETHUSDT,27725.427035,0.83253
f3c6235f-5279-43a2-827c-d123dde18963,2026-02-11T07:45:28+00:00,ETHUSDT,27619.350896,2.793749
bcb35e3d-0428-498d-b813-a57960e19c36,2026-02-11T07:14:38+00:00,XRPUSDT,10412.66713,2.031642
0a0fc560-c805-4f95-a1fd-7e350e09d08f,2026-02-11T07:49:19+00:00,XRPUSDT,10423.318721,2.934614
47427fb4-16fc-4abe-8c50-4e0bf8d71f2e,2026-02-11T07:14:27+00:00,ETHUSDT,27691.985583,0.634841
ab4a3d37-db88-4298-8d50-7ad61eb9b337,2026-02-11T07:03:54+00:00,XRPUSDT,10439.026439,1.768063
94ab4ff3-d9d5-4a6f-ac24-185e6d1a25b8,2026-02-11T07:47:56+00:00,BTCUSDT,57443.512931,1.464527
85f5b56f-fa4c-4339-9c3c-2bb167665745,2026-02-11T07:54:36+00:00,ETHUSDT,27617.602033,2.305971
3b38fc4b-d6f4-4218-9922-83a43dbb1c80,2026-02-11T07:33:46+00:00,ETHUSDT,27707.278379,2.181246
e302fa8e-fe12-4de3-8549-006ada983a6b,2026-02-11T07:11:27+00:00,ETHUSDT,27722.353156,3.761457
77b6a0b6-3a92-4e22-bcfb-dee9cacbcd8f,2026-02-11T07:21:50+00:00,XRPUSDT,10401.811691,1.157257
d9846d8d-a933-495d-89f8-ed8d54fb23d4,2026-02-11T07:44:49+00:00,XRPUSDT,10398.358816,1.449923
78222f50-f98b-44fb-8def-f16a77195546,2026-02-11T07:20:06+00:00,SOLUSDT,26179.553615,2.695705
a9fb5901-03b9-4797-8c3c-14771366c739,2026-02-11T07:13:22+00:00,ETHUSDT,27744.519426,2.215369
2bc12c1f-6d2e-4f90-a0c5-acfd85aac6bd,2026-02-11T07:11:09+00:00,XRPUSDT,10438.419199,2.417591
a8f442ca-e053-4c3a-9b4e-553b2bab0b8d,2026-02-11T07:10:48+00:00,BTCUSDT,57441.840533,2.154152
c250bb3c-36ec-45d4-9f66-2b2902e91a41,2026-02-11T07:16:01+00:00,ETHUSDT,27728.901623,1.812567
a7cc4b1a-8110-4751-a1cb-400d45ecf9a2,2026-02-11T07:47:16+00:00,XRPUSDT,10409.281681,3.570989
fe3908ea-1a70-447b-bc59-fa524e34e288,2026-02-11T07:34:40+00:00,XRPUSDT,10407.468604,2.553045
d5d3c8a9-eba2-4456-8c1a-178f1c3fc0a4,2026-02-11T07:38:34+00:00,ETHUSDT,27683.745618,1.091796
7a63aade-10c3-424b-9f4c-e10984f1277b,2026-02-11T07:25:08+00:00,XRPUSDT,10399.777897,1.152375
d86db697-b7af-43ec-b76d-2c13c20185be,2026-02-11T07:29:38+00:00,SOLUSDT,26194.524774,1.815844
b2fedd0e-802a-4b7a-9106-5319857c4ccb,2026-02-11T07:16:26+00:00,SOLUSDT,26070.115044,2.022776
ac8152da-0327-4d10-9756-d1f9439eb9b6,2026-02-11T07:46:58+00:00,BTCUSDT,57561.799982,3.388553
4fb2392c-89b7-44a2-abc3-ca7fb7c4456b,2026-02-11T07:40:44+00:00,SOLUSDT,26049.431694,2.048641
3da6bd46-61ea-410a-93f8-191729820c7b,2026-02-11T07:31:51+00:00,BTCUSDT,57356.605508,2.550531
f21dd72b-8a24-4b49-a115-c19dd05f5626,2026-02-11T07:19:12+00:00,BTCUSDT,57230.105863,3.066541
30ed4144-ffb5-4804-b242-004f75b51fab,2026-02-11T07:19:51+00:00,SOLUSDT,26165.498551,2.182689
e2a356e0-51db-424d-8f00-2099b81a0ee0,2026-02-11T07:24:10+00:00,BTCUSDT,57120.583955,2.347395
3342ed60-0b8e-4d22-8a00-d1d79baeefab,2026-02-11T07:09:14+00:00,XRPUSDT,10433.444649,2.230564
f0e9db7c-1716-41c9-83f2-11573be35a54,2026-02-11T07:20:24+00:00,ETHUSDT,27711.547731,2.448733
088c0414-b3a7-4c05-b5da-c03a5b8260cc,2026-02-11T07:00:46+00:00,XRPUSDT,10486.960004,2.397962
7255846c-98e3-4a0c-91ce-8669a0cc9028,2026-02-11T07:24:14+00:00,BTCUSDT,57132.122115,2.443319
8e02c13e-ed76-4ec9-9cc0-0a6831e2bf09,2026-02-11T07:29:09+00:00,BTCUSDT,57316.605256,0.0
569d4246-9041-402b-81ff-6af4dad4cb51,2026-02-11T07:26:09+00:00,ETHUSDT,27685.550162,0.580567
1f6cb2f8-df69-4f24-a691-6dd6beff88a1,2026-02-11T07:55:15+00:00,SOLUSDT,26219.201792,3.102348
0504b881-f3eb-4f74-89b3-9f8bcd1ed0c9,2026-02-11T07:53:49+00:00,BTCUSDT,57530.203811,1.075739
7691d6ff-f3d6-46cd-8331-f07584dd097f,2026-02-11T07:31:44+00:00,SOLUSDT,26190.396402,2.412951
b4e151eb-7b7f-4412-a1c5-e8520253eb49,2026-02-11T07:47:06+00:00,ETHUSDT,27598.864468,1.46763
c507fbbd-ea11-4208-a8f5-3e9fb69273c4,2026-02-11T07:27:50+00:00,SOLUSDT,26184.469088,1.931282
05283918-6c0c-45a0-81e4-5340f35cc475,2026-02-11T07:57:32+00:00,SOLUSDT,26280.539117,1.591041
a6714c81-baa3-456d-8312-e4acb6c78d39,2026-02-11T07:26:02+00:00,XRPUSDT,10404.860687,2.190089
a8a0fd1a-23f3-4f3a-ae21-2e1acc2bd2f5,2026-02-11T07:50:24+00:00,XRPUSDT,10418.210939,2.463019
77ce4321-72ef-48af-8ffc-afedb38fad7b,2026-02-11T07:03:32+00:00,BTCUSDT,57479.619935,2.707396
4905bc63-6820-4cb7-8b52-df3a37838ea3,2026-02-11T07:52:22+00:00,BTCUSDT,57444.189036,4.604747
fb8e06b3-374f-4009-923d-97bcbfc46110,2026-02-11T07:22:55+00:00,ETHUSDT,27663.173932,3.668036
7023afc5-0909-46da-ac95-96271264faa3,2026-02-11T07:11:20+00:00,SOLUSDT,26093.838839,1.43764
1779f774-7bec-474a-be4f-78136c490a32,2026-02-11T07:29:27+00:00,XRPUSDT,10393.080419,2.366673
9af2e901-4f92-4026-bd78-a1c4fab928f0,2026-02-11T07:07:12+00:00,ETHUSDT,27765.098565,1.8754
a555200c-4c73-4352-ab0d-6c08b13e32f9,2026-02-11T07:26:34+00:00,BTCUSDT,57243.111472,1.381415
4c2ca9bd-4d32-42a4-a576-25ea43a1ef91,2026-02-11T07:53:02+00:00,BTCUSDT,57501.378314,1.149577
99a44837-08f0-4665-89ce-943fc980d311,2026-02-11T07:18:50+00:00,SOLUSDT,26106.349576,1.934894
d9e19566-8b0e-4bc8-b63a-a9e2228c0188,2026-02-11T07:00:10+00:00,ETHUSDT,277155.86688,2.273885
1324d9be-9ef5-4f58-9a5a-01763ed67db4,2026-02-11T07:11:42+00:00,SOLUSDT,26094.745475,0.476551
23ba0a5a-afa7-4fd4-949c-716cdab59a31,2026-02-11T07:12:18+00:00,ETHUSDT,27705.785271,1.743265
417909a8-f3dc-44c2-976a-c6f6182aae1c,2026-02-11T07:38:38+00:00,ETHUSDT,27693.142481,1.965529
ceec1357-6465-43e6-a2bf-ba3ecf410229,2026-02-11T07:42:03+00:00,ETHUSDT,27635.752186,0.755478
02d8bc54-a518-4518-8cb8-b34253c063cd,2026-02-11T07:27:18+00:00,XRPUSDT,10381.300768,3.033179
fdb1cf23-bbf0-4ab9-95c4-92ad40fe165f,2026-02-11T07:52:26+00:00,XRPUSDT,10422.554771,2.175692
2508bed5-2220-4069-9bd2-acc519ee4053,2026-02-11T07:55:22+00:00,SOLUSDT,26229.75334,1.178529
f06e5d05-b013-4167-b5ce-d196e86cac8b,2026-02-11T07:43:12+00:00,XRPUSDT,10412.612688,1.788438
19e6bcd1-c853-4ab6-8a50-0a0ccd34ce07,2026-02-11T07:18:21+00:00,ETHUSDT,27699.01742,2.235186
42571c63-88a2-49bb-abd8-7f18e679ec10,2026-02-11T07:28:55+00:00,BTCUSDT,57297.814044,1.381905
76b7bb08-a1c1-42cd-a737-69cc41a122f7,2026-02-11T07:00:07+00:00,BTCUSDT,57363.397774,2.928434
9528cca7-6e74-4d44-80bf-fb522e343b99,2026-02-11T07:56:45+00:00,ETHUSDT,27582.411036,3.622621
8bcd340f-d533-4411-a90a-4aba6baed7a1,2026-02-11T07:20:02+00:00,BTCUSDT,57124.571361,0.981387
6dbe3250-b61c-46e1-b71f-56300ca74bf2,2026-02-11T07:59:56+00:00,XRPUSDT,10375.150255,0.0
d08fb30f-110d-4fb5-8f94-9971f66726bc,2026-02-11T07:57:21+00:00,BTCUSDT,57477.907944,2.602304
bbe8ef67-bb88-4aab-bee2-90989237fb29,2026-02-11T07:42:39+00:00,BTCUSDT,57503.827642,2.125875
71921023-bf6a-4169-b1c6-1900f7ee5e3c,2026-02-11T07:39:46+00:00,XRPUSDT,10404.235753,2.286569
18d218e9-85cb-4144-9c42-cd4855e57fc2,2026-02-11T07:04:22+00:00,BTCUSDT,57453.134381,2.859587
79942053-84a4-462e-94d3-e3dcb1694519,2026-02-11T07:07:01+00:00,ETHUSDT,27765.454639,2.611325
3217a4c6-daef-4666-921e-de40dca1ed94,2026-02-11T07:36:14+00:00,SOLUSDT,26218.936164,1.467351
2422d49a-3f43-4c0f-8c04-6e10d927d844,2026-02-11T07:53:24+00:00,SOLUSDT,26171.748073,1.187432
315a4058-5fdb-4a2a-b60d-683b8ae18a52,2026-02-11T07:06:39+00:00,SOLUSDT,26126.345655,1.658686
0ca2dd8a-00fe-4deb-8eb3-78850876a07d,2026-02-11T07:00:18+00:00,BTCUSDT,57322.517556,0.854882
6d78280b-05c5-4cc2-a4cd-5b8da3b9fd6e,2026-02-11T07:38:56+00:00,ETHUSDT,27711.478138,1.686244
5e738eae-2ebc-4150-a86b-ecd41167bfe9,2026-02-11T07:28:26+00:00,XRPUSDT,10394.476031,2.608512
e332622c-c629-4dca-b46e-2978e25f8fc9,2026-02-11T07:33:36+00:00,SOLUSDT,26201.483451,1.715579
19bb39df-0dfd-46cb-ad75-5e868d6a6ff1,2026-02-11T07:24:54+00:00,ETHUSDT,27651.784263,1.514657
9f5f3aa7-06cf-4e95-ac71-2d7add0b0b48,2026-02-11T07:49:01+00:00,XRPUSDT,10434.036938,0.421487
55bc1354-1ff3-4573-ae60-cc02649c0f28,2026-02-11T07:26:45+00:00,BTCUSDT,57240.466555,1.552393
8338159d-d42e-45b4-b4c2-740ffa3e19c9,2026-02-11T07:00:28+00:00,XRPUSDT,10499.227259,1.632003
4cd0f8cd-dce5-4404-a562-39940355de04,2026-02-11T07:21:18+00:00,BTCUSDT,57105.007224,4.244424
3d086713-8679-456c-b7ca-2b0e8f56e900,2026-02-11T07:03:21+00:00,XRPUSDT,10443.516867,3.177286
0e8ac5d7-6333-4bcb-bc63-5d95b4b478c2,2026-02-11T07:15:28+00:00,BTCUSDT,57264.506843,2.261322
e23f282c-e5bc-4d7d-a3cc-cab4db540319,2026-02-11T07:43:33+00:00,XRPUSDT,10414.432936,1.970855
43487b4d-4dcd-471d-b6d4-35e2762f0d67,2026-02-11T07:28:22+00:00,SOLUSDT,26166.248243,1.077476
80358078-b2f9-4483-8a66-e8d51c0dc860,2026-02-11T07:48:14+00:00,XRPUSDT,10421.429706,2.291999
1480a996-7d58-4e23-ad24-636ef1ab19ff,2026-02-11T07:05:02+00:00,BTCUSDT,57397.883781,2.799609
e2942165-30a0-48b9-ba7b-e9f82d0638de,2026-02-11T07:58:30+00:00,BTCUSDT,57556.51084,0.0
e525a54a-8960-463a-8ca1-993c6e905dc6,2026-02-11T07:09:32+00:00,SOLUSDT,26076.107537,2.121151
8399551a-fcc0-4202-9fb2-749057c76e90,2026-02-11T07:43:15+00:00,SOLUSDT,26120.894052,3.827334
23b70081-72d2-42b6-baa9-e0bc825d66e0,2026-02-11T07:07:30+00:00,ETHUSDT,27784.223667,3.009682
b4d79750-1b13-4f9b-803a-11fca6a21000,2026-02-11T07:46:51+00:00,XRPUSDT,10416.405951,1.541273
f6d29555-2cb5-47a9-be80-5365da9aee5e,2026-02-11T07:53:31+00:00,BTCUSDT,57529.564919,2.909395
33c60934-9f73-4b9a-8803-9e63691884e7,2026-02-11T07:28:51+00:00,XRPUSDT,10399.435277,1.896915
fa11edc4-7558-4b76-8733-6829c9cf6b25,2026-02-11T07:23:20+00:00,SOLUSDT,26235.848336,3.052961
6d5dd904-11f8-4a0b-8954-9c885f914f49,2026-02-11T07:33:00+00:00,BTCUSDT,57342.205633,1.064703
59ceceb7-ad21-4e80-8ed5-ef8d6b7940a0,2026-02-11T07:48:07+00:00,ETHUSDT,27601.096675,0.407338
5fb77502-c02d-4f66-ae91-dce245def42f,2026-02-11T07:22:58+00:00,XRPUSDT,10410.748813,0.963824
50c3e0c1-975c-4436-a271-017026ce9db4,2026-02-11T07:56:02+00:00,BTCUSDT,57530.79404,1.919685
39de48ae-d09c-4a9f-8dcf-8deb0f0feac9,2026-02-11T07:04:51+00:00,ETHUSDT,27752.215923,3.449685
7034d36f-534f-4f2c-ae80-08eef142fd27,2026-02-11T07:14:16+00:00,BTCUSDT,57345.433879,3.362394
6efce23a-3a17-4fa9-8ee6-f4dd8d5f8310,2026-02-11T07:58:22+00:00,BTCUSDT,57564.685797,2.657912
5aaa44e9-4c02-45e2-8ec7-583cfa10c303,2026-02-11T07:19:44+00:00,BTCUSDT,57169.807339,0.747454
d74ad563-a5cf-4d3c-b4e3-91fdd9d1beb9,2026-02-11T07:12:07+00:00,XRPUSDT,10437.158392,2.882163
a2ef3ff9-ee70-4991-b4cc-3b8c4ecf60e7,2026-02-11T07:57:18+00:00,XRPUSDT,10366.474524,2.507512
d99ae123-b9eb-4bc4-bcb2-7e871fb6e536,2026-02-11T07:13:40+00:00,ETHUSDT,27714.269081,2.497155
4becaeec-ad31-4214-b3e6-0ae72b99c25b,2026-02-11T07:21:14+00:00,BTCUSDT,57146.409784,0.860109
0d3dd29d-ea19-49d0-a564-a134bcd68223,2026-02-11T07:12:57+00:00,BTCUSDT,57409.885048,0.0
6649da8b-a71f-4558-90f3-f4de0e07579a,2026-02-11T07:35:38+00:00,ETHUSDT,27668.704293,3.539693
75c5f30c-f354-403c-87d1-a36746e9907f,2026-02-11T07:03:00+00:00,BTCUSDT,57494.476557,3.781634
c216aee0-c32a-40d5-a93e-f78136fcf9d9,2026-02-11T07:56:27+00:00,BTCUSDT,57519.49169,2.139579
8b333bb2-f48d-46b5-bc02-cf9101179ddf,2026-02-11T07:35:24+00:00,ETHUSDT,27646.244244,3.019916
3ea394a9-d31d-486c-afd9-830536cbc182,2026-02-11T07:48:10+00:00,ETHUSDT,27596.530312,1.679475
2296f043-70d0-484e-8ffc-37c638fee114,2026-02-11T07:36:18+00:00,SOLUSDT,26228.99483,1.869956
59108b98-0935-4fa8-b6ab-07ef00f5b70e,2026-02-11T07:12:03+00:00,ETHUSDT,27708.56644,3.327699
c5925339-36de-4b47-9581-1838a6341f95,2026-02-11T07:36:46+00:00,SOLUSDT,26214.493456,3.523319
2faccc47-7d56-4746-aedb-ed3ce64b29a5,2026-02-11T07:11:38+00:00,SOLUSDT,26104.215813,1.309628
bca4e169-a686-47d8-9a34-72287168fbc2,2026-02-11T07:47:20+00:00,BTCUSDT,57492.915971,1.519697
57c89df5-3109-4f62-9b1b-b4d7dac7427f,2026-02-11T07:43:08+00:00,ETHUSDT,27624.206213,1.759199
d8e3ac23-a23f-4ffc-949f-6535263c2533,2026-02-11T07:49:51+00:00,BTCUSDT,57479.577091,0.0
ad494b79-01b4-4163-87e6-09404d13c937,2026-02-11T07:14:09+00:00,ETHUSDT,27700.314387,2.170869
f5f4ad11-6032-4566-8da2-bd027a08bbd0,2026-02-11T07:35:20+00:00,SOLUSDT,26209.937577,0.95993
1180a364-8acd-4195-a7bf-90567242636b,2026-02-11T07:15:18+00:00,SOLUSDT,26079.695698,1.290527
21dc5739-e47d-4c9d-b294-2aa4ab21fbce,2026-02-11T07:40:01+00:00,XRPUSDT,10406.769364,4.256747
e685cbcd-616a-43f7-8318-4c3de3159c8f,2026-02-11T07:35:34+00:00,ETHUSDT,27652.823081,0.565329
f6802f0c-6458-4f90-83d9-205dd1b73425,2026-02-11T07:33:18+00:00,ETHUSDT,27668.00198,2.621605
00bc9fb4-4410-4341-a5cf-3cd04a0f07df,2026-02-11T07:20:42+00:00,ETHUSDT,27692.48755,1.973342
77691dd2-cff7-456b-8c56-eab2cef47d06,2026-02-11T07:17:52+00:00,XRPUSDT,10402.329129,2.078592
f47c2107-ad87-4c21-9bd3-9a1461142ee8,2026-02-11T07:20:56+00:00,XRPUSDT,10393.51261,2.452493
211cd4e7-5190-4c72-996b-cc353e384d75,2026-02-11T07:58:44+00:00,ETHUSDT,27576.524978,2.284266
d0cd164b-a86c-46b8-8889-8fd94553446f,2026-02-11T07:25:19+00:00,BTCUSDT,57116.008455,2.67458
aec100f7-cd3d-4742-a731-74a251c4222b,2026-02-11T07:02:49+00:00,XRPUSDT,10447.303311,0.748669
ddd8be04-03a3-4a3e-8c60-d61c41915859,2026-02-11T07:40:33+00:00,SOLUSDT,26082.780917,1.643843
ad40ed46-2a47-454a-94ce-7440a607c0bf,2026-02-11T07:38:27+00:00,SOLUSDT,26161.935574,1.64639
48e35cbd-875d-4f6f-96b2-ca14cf18c036,2026-02-11T07:01:08+00:00,XRPUSDT,10471.953172,2.35272
48282923-13e2-40f2-a323-c457425a5c56,2026-02-11T07:22:19+00:00,SOLUSDT,26206.459128,1.519737
1bfa4a42-f13b-4fd5-9262-00c6a3a247f2,2026-02-11T07:51:54+00:00,BTCUSDT,57419.00603,0.0
236a7504-e641-414c-9a59-fd9a5784ac22,2026-02-11T07:17:34+00:00,ETHUSDT,27699.894041,0.847733
18ed7538-2772-4bc0-8195-2aa2def50447,2026-02-11T07:40:48+00:00,XRPUSDT,10409.904729,1.753573
401cdff4-a20e-484a-b132-f2be6f81569d,2026-02-11T07:18:32+00:00,BTCUSDT,57268.328957,2.146119
fcf3aae1-50bd-4a85-8122-de248e219397,2026-02-11T07:16:04+00:00,BTCUSDT,57247.73536,1.426222
4b95cc34-8d55-440b-a0b8-26934fe7448d,2026-02-11T07:26:13+00:00,XRPUSDT,10402.52155,3.519126
4e449517-5da6-4ca4-8664-e77fafeae01b,2026-02-11T07:49:40+00:00,SOLUSDT,26159.87027,2.176209
4c6fe843-ec51-4c9f-b965-345f3f602b63,2026-02-11T07:21:28+00:00,XRPUSDT,10400.28238,0.241221
0c2fafa3-7fc8-4628-b215-5a43de813671,2026-02-11T07:45:14+00:00,SOLUSDT,26130.567556,3.41597
cf928275-8659-4251-8ae3-9cef5bfa401b,2026-02-11T07:10:37+00:00,XRPUSDT,10440.251811,1.796276
f4425810-72f3-4170-8292-20009ddbf09c,2026-02-11T07:38:16+00:00,XRPUSDT,10423.374198,1.090214
e60ab5ba-8934-4240-b6d8-51b2137c8ca1,2026-02-11T07:03:36+00:00,SOLUSDT,26116.061237,1.79884
